Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,821.07837,631.0,1451.0,742.0,705.0,1.0,0.04979,551.2933
2.6,652.1782,497.0,1155.0,590.0,573.0,1.0,0.04979,437.86734
2.7,518.0314,391.0,916.0,469.0,439.0,1.0,0.04979,347.79318
2.8,411.48303,307.0,728.0,373.0,360.0,1.0,0.04979,276.27185
2.9,326.84048,241.0,580.0,297.0,287.0,1.0,0.04979,219.4508
3.0,259.5893,189.0,461.0,236.0,227.0,1.0,0.04979,174.28017
3.1,206.16183,147.0,367.0,188.0,178.0,1.0,0.04979,138.40643
3.2,163.70193,114.0,292.0,149.0,139.0,1.0,0.04979,109.90413
3.3,130.0226,89.0,232.0,119.0,111.0,1.0,0.04979,87.2914
3.4,103.27888,69.0,185.0,94.0,89.0,1.0,0.04979,69.32882
3.5,82.03116,53.0,148.0,75.0,71.0,1.0,0.04979,55.05769
3.6,65.14869,40.0,118.0,60.0,58.0,1.0,0.04979,43.72868
3.7,51.73622,31.0,95.0,47.0,44.0,1.0,0.04979,34.73837
3.8,41.08588,23.0,76.0,38.0,35.0,1.0,0.04979,27.58876
3.9,32.6222,17.0,61.0,30.0,29.0,1.0,0.04979,21.90528
4.0,25.89206,13.0,49.0,24.0,22.0,1.0,0.04979,17.38827
4.1,20.55441,9.0,40.0,19.0,17.0,1.0,0.04979,13.80441
4.2,16.31733,7.0,33.0,15.0,13.0,1.0,0.04979,10.95874
4.3,12.94663,5.0,27.0,12.0,11.0,0.99998,0.04979,8.69543
4.4,10.26594,3.0,22.0,9.0,8.0,0.99965,0.04979,6.89225
4.5,8.13546,2.0,18.0,7.0,7.0,0.99853,0.04979,5.46599
4.6,6.44972,1.0,15.0,6.0,5.0,0.99387,0.04979,4.33463
4.7,5.10443,1.0,12.0,5.0,4.0,0.9833,0.04979,3.43205
4.8,4.03665,0.0,10.0,4.0,3.0,0.96159,0.04979,2.71386
4.9,3.19329,0.0,9.0,3.0,2.0,0.9256,0.04979,2.14539
5.0,2.52178,0.0,7.0,2.0,2.0,0.87377,0.04979,1.69471
5.1,1.98863,0.0,6.0,2.0,1.0,0.808,0.04979,1.33616
5.2,1.56223,0.0,5.0,1.0,1.0,0.72982,0.04979,1.04875
5.3,1.22454,0.0,5.0,1.0,0.0,0.64486,0.04979,0.8219
5.4,0.95643,0.0,4.0,1.0,0.0,0.55875,0.04979,0.64097
5.5,0.74825,0.0,3.0,0.0,0.0,0.47503,0.04979,0.50069
5.6,0.5774,0.0,3.0,0.0,0.0,0.39442,0.04979,0.3855
5.7,0.44251,0.0,2.0,0.0,0.0,0.32184,0.04979,0.2942
5.8,0.33567,0.0,2.0,0.0,0.0,0.25718,0.04978,0.22242
5.9,0.25178,0.0,2.0,0.0,0.0,0.20142,0.04978,0.16661
6.0,0.19147,0.0,2.0,0.0,0.0,0.15821,0.04977,0.12585
6.1,0.13646,0.0,1.0,0.0,0.0,0.11774,0.04064,0.09059
6.2,0.09274,0.0,1.0,0.0,0.0,0.08251,0.03356,0.06183
6.3,0.06823,0.0,1.0,0.0,0.0,0.06191,0.02756,0.04578
6.4,0.05148,0.0,1.0,0.0,0.0,0.04723,0.02454,0.03451
6.5,0.03899,0.0,1.0,0.0,0.0,0.03598,0.02094,0.02602
6.6,0.03134,0.0,1.0,0.0,0.0,0.02941,0.01858,0.02119
6.7,0.02438,0.0,0.0,0.0,0.0,0.02298,0.01553,0.01649
6.8,0.0189,0.0,0.0,0.0,0.0,0.01801,0.0129,0.01279
6.9,0.01364,0.0,0.0,0.0,0.0,0.01323,0.00981,0.00941
7.0,0.00971,0.0,0.0,0.0,0.0,0.00949,0.00746,0.00658
7.1,0.00757,0.0,0.0,0.0,0.0,0.00746,0.00636,0.00502
7.2,0.00535,0.0,0.0,0.0,0.0,0.00529,0.00478,0.00331
7.3,0.00373,0.0,0.0,0.0,0.0,0.00369,0.00346,0.00228
7.4,0.00316,0.0,0.0,0.0,0.0,0.00313,0.00306,0.00201
7.5,0.00251,0.0,0.0,0.0,0.0,0.00251,0.00251,0.00159
7.6,0.00144,0.0,0.0,0.0,0.0,0.00144,0.00144,9.3E-4
7.7,4.3E-4,0.0,0.0,0.0,0.0,4.3E-4,4.3E-4,2.9E-4
7.8,2.9E-4,0.0,0.0,0.0,0.0,2.9E-4,2.9E-4,1.9E-4
7.9,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,1.5E-4,8.0E-5
8.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
