Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.0339,0.0034,0.00963,0.01489,0.02431,0.0338,0.02182
667,Almanor 2011 CFM,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
219,Anacapa-Dume alt 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Anaheim,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
722,Antelope Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.00875,4.5E-4,0.00138,0.00242,0.005,0.00815,0.00183
881,Baker,2.3E-4,1.0E-5,4.0E-5,8.0E-5,1.6E-4,2.3E-4,2.0E-5
668,Bartlett Springs 2011 CFM,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,0.00132,2.0E-5,1.3E-4,3.2E-4,6.5E-4,0.00115,1.4E-4
741,Big Lagoon - Bald Mtn 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Big Pine (Central),9.0E-5,0.0,1.0E-5,4.0E-5,7.0E-5,9.0E-5,2.0E-5
191,Big Pine (East),8.0E-5,0.0,1.0E-5,4.0E-5,6.0E-5,8.0E-5,2.0E-5
200,Big Pine (West),1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
87,Blackwater,0.00718,4.9E-4,0.0012,0.00212,0.00421,0.0068,0.00193
169,Blue Cut,8.0E-5,0.0,0.0,2.0E-5,5.0E-5,8.0E-5,1.0E-5
170,Brawley (Seismic Zone) alt 1,1.0E-4,2.0E-5,2.0E-5,4.0E-5,8.0E-5,1.0E-4,4.0E-5
541,Breckenridge 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,Bullion Mountains,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
94,Burnt Mtn,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
561,Butano 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Cady,1.9E-4,0.0,4.0E-5,4.0E-5,1.0E-4,1.8E-4,4.0E-5
602,Calaveras (Central) 2011 CFM,3.0E-5,0.0,1.0E-5,2.0E-5,3.0E-5,3.0E-5,0.0
601,Calaveras (No) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Calaveras (So) - Paicines extension 2011 CFM,4.0E-5,1.0E-5,1.0E-5,2.0E-5,3.0E-5,3.0E-5,1.0E-5
