Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2046.0,3301.4897,3009.0,2768.0,2270.0,17364.0,2525.0,2700.0,3734.0,6338.0
2.6,1716.0,2622.4543,2390.0,2255.0,1798.0,13851.0,2000.0,2144.0,2967.0,5030.0
2.7,1443.0,2083.0818,1899.0,1818.0,1415.0,11058.0,1584.0,1701.0,2358.0,3998.0
2.8,1169.0,1654.5902,1510.0,1404.0,1097.0,8823.0,1253.0,1350.0,1874.0,3175.0
2.9,983.0,1314.1941,1200.0,1119.0,850.0,6958.0,991.0,1071.0,1490.0,2522.0
3.0,847.0,1043.8468,954.0,891.0,661.0,5467.0,783.0,849.0,1185.0,2005.0
3.1,708.0,829.09064,758.0,702.0,517.0,4391.0,617.0,673.0,943.0,1592.0
3.2,599.0,658.572,603.0,561.0,401.0,3493.0,487.0,533.0,751.0,1266.0
3.3,492.0,523.0613,479.0,447.0,314.0,2791.0,383.0,422.0,597.0,1007.0
3.4,412.0,415.40854,381.0,360.0,239.0,2219.0,301.0,334.0,476.0,801.0
3.5,314.0,329.8987,303.0,284.0,182.0,1770.0,236.0,264.0,379.0,637.0
3.6,225.0,261.9773,241.0,229.0,141.0,1412.0,184.0,208.0,302.0,506.0
3.7,163.0,208.05228,192.0,175.0,106.0,1120.0,144.0,164.0,241.0,403.0
3.8,137.0,165.2363,152.0,142.0,81.0,893.0,112.0,129.0,193.0,320.0
3.9,109.0,131.21324,121.0,110.0,60.0,702.0,87.0,102.0,154.0,256.0
4.0,83.0,104.16517,96.0,92.0,43.0,558.0,67.0,80.0,123.0,203.0
4.1,62.0,82.66977,77.0,71.0,28.0,451.0,51.0,62.0,99.0,162.0
4.2,50.0,65.60254,61.0,57.0,22.0,370.0,39.0,49.0,79.0,129.0
4.3,44.0,52.04606,48.0,45.0,16.0,290.0,30.0,38.0,64.0,103.0
4.4,35.0,41.29133,38.0,36.0,9.0,221.0,23.0,30.0,51.0,83.0
4.5,29.0,32.74697,30.0,29.0,7.0,179.0,17.0,23.0,41.0,66.0
4.6,19.0,25.93611,24.0,22.0,3.0,151.0,12.0,18.0,33.0,53.0
4.7,13.0,20.54303,19.0,17.0,3.0,123.0,9.0,13.0,27.0,43.0
4.8,10.0,16.26209,15.0,13.0,0.0,97.0,6.0,10.0,22.0,34.0
4.9,5.0,12.85266,12.0,11.0,0.0,78.0,4.0,8.0,18.0,28.0
5.0,3.0,10.15704,9.0,8.0,0.0,61.0,3.0,6.0,14.0,23.0
5.1,2.0,8.01468,7.0,6.0,0.0,51.0,2.0,4.0,12.0,19.0
