Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2866.4595,2191.0,5621.0,2570.0,2431.0,1.0,0.14836,1690.6631
2.6,2276.9128,1735.0,4465.0,2042.0,1895.0,1.0,0.14836,1342.934
2.7,1808.6025,1373.0,3550.0,1623.0,1544.0,1.0,0.14836,1066.6487
2.8,1436.6149,1086.0,2821.0,1290.0,1237.0,1.0,0.14836,847.31494
2.9,1141.0533,858.0,2242.0,1026.0,973.0,1.0,0.14836,672.9741
3.0,906.3037,677.0,1782.0,815.0,755.0,1.0,0.14836,534.50586
3.1,719.87134,534.0,1418.0,648.0,628.0,1.0,0.14836,424.5594
3.2,571.8225,421.0,1126.0,515.0,502.0,1.0,0.14836,337.25687
3.3,454.14978,330.0,897.0,410.0,382.0,1.0,0.14836,267.84894
3.4,360.69647,259.0,713.0,326.0,308.0,1.0,0.14836,212.75415
3.5,286.4352,203.0,567.0,259.0,246.0,1.0,0.14836,168.93529
3.6,227.46158,159.0,451.0,206.0,197.0,1.0,0.14836,134.16122
3.7,180.63275,124.0,359.0,164.0,153.0,1.0,0.14836,106.5514
3.8,143.46004,96.0,286.0,130.0,123.0,1.0,0.14836,84.63774
3.9,113.92556,74.0,227.0,104.0,99.0,1.0,0.14836,67.22269
4.0,90.44133,57.0,181.0,82.0,81.0,1.0,0.14836,53.37237
4.1,71.78739,44.0,144.0,65.0,62.0,1.0,0.14836,42.36747
4.2,56.96785,33.0,116.0,52.0,49.0,1.0,0.14836,33.62844
4.3,45.20102,25.0,93.0,41.0,39.0,1.0,0.14836,26.68639
4.4,35.85253,19.0,74.0,33.0,30.0,1.0,0.14836,21.16638
4.5,28.43692,14.0,60.0,26.0,23.0,1.0,0.14836,16.78173
4.6,22.52165,10.0,48.0,21.0,20.0,1.0,0.14836,13.29187
4.7,17.84126,7.0,39.0,16.0,15.0,1.0,0.14836,10.53046
4.8,14.12793,5.0,31.0,13.0,12.0,0.99997,0.14836,8.34434
4.9,11.17204,4.0,25.0,10.0,9.0,0.99973,0.14836,6.59799
5.0,8.83262,2.0,21.0,8.0,7.0,0.9988,0.14836,5.22066
5.1,6.97169,1.0,17.0,6.0,6.0,0.99517,0.14836,4.12078
5.2,5.48938,1.0,14.0,5.0,4.0,0.98586,0.14836,3.24514
5.3,4.31386,0.0,12.0,4.0,3.0,0.96548,0.14836,2.5487
5.4,3.37908,0.0,10.0,3.0,2.0,0.93098,0.14836,1.99688
5.5,2.63567,0.0,8.0,2.0,2.0,0.87999,0.14836,1.55704
5.6,2.04816,0.0,7.0,2.0,1.0,0.81286,0.14836,1.21003
5.7,1.57863,0.0,6.0,1.0,1.0,0.72928,0.14836,0.93241
5.8,1.20733,0.0,5.0,1.0,0.0,0.63697,0.14836,0.71358
5.9,0.91779,0.0,4.0,1.0,0.0,0.54268,0.1483,0.54423
6.0,0.7125,0.0,3.0,0.0,0.0,0.45823,0.1482,0.42048
6.1,0.5334,0.0,3.0,0.0,0.0,0.3744,0.12328,0.31838
6.2,0.37906,0.0,2.0,0.0,0.0,0.28963,0.09953,0.22971
6.3,0.28108,0.0,2.0,0.0,0.0,0.22617,0.08024,0.17001
6.4,0.21104,0.0,2.0,0.0,0.0,0.17555,0.06933,0.12607
6.5,0.1578,0.0,1.0,0.0,0.0,0.13505,0.06049,0.09326
6.6,0.12281,0.0,1.0,0.0,0.0,0.1092,0.05555,0.07322
6.7,0.09512,0.0,1.0,0.0,0.0,0.08587,0.04808,0.05605
6.8,0.07336,0.0,1.0,0.0,0.0,0.06783,0.04195,0.04338
6.9,0.05464,0.0,1.0,0.0,0.0,0.05168,0.03445,0.0319
7.0,0.041,0.0,1.0,0.0,0.0,0.03924,0.02827,0.02303
7.1,0.03295,0.0,1.0,0.0,0.0,0.03185,0.02541,0.01814
7.2,0.02453,0.0,0.0,0.0,0.0,0.02386,0.02036,0.01293
7.3,0.01678,0.0,0.0,0.0,0.0,0.01639,0.01461,0.00873
7.4,0.01419,0.0,0.0,0.0,0.0,0.01389,0.01316,0.00716
7.5,0.01046,0.0,0.0,0.0,0.0,0.01025,0.01001,0.00528
7.6,0.00594,0.0,0.0,0.0,0.0,0.00582,0.00573,0.00313
7.7,0.00206,0.0,0.0,0.0,0.0,0.00203,0.00199,9.5E-4
7.8,0.00126,0.0,0.0,0.0,0.0,0.00126,0.00123,5.5E-4
7.9,6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,6.0E-4,2.4E-4
8.0,1.9E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,1.0E-4
8.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
8.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
