Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,5460.204,3664.0,14223.0,4642.0,4224.0,1.0,0.260905,2393.7388
2.6,4336.98,2904.0,11325.0,3688.0,3516.0,1.0,0.260905,1901.3849
2.7,3445.0444,2301.0,8986.0,2930.0,2695.0,1.0,0.260905,1510.3108
2.8,2736.5273,1825.0,7144.0,2329.0,2280.0,1.0,0.260905,1199.7681
2.9,2173.6047,1444.0,5660.0,1851.0,1825.0,1.0,0.260905,952.9026
3.0,1726.5548,1143.0,4516.0,1471.0,1343.0,1.0,0.260905,756.90576
3.1,1371.5188,905.0,3584.0,1169.0,1046.0,1.0,0.260905,601.22723
3.2,1089.3582,715.0,2843.0,928.0,866.0,1.0,0.260905,477.57858
3.3,865.3002,564.0,2272.0,738.0,714.0,1.0,0.260905,379.41574
3.4,687.1095,443.0,1798.0,586.0,518.0,1.0,0.260905,301.3277
3.5,545.6957,349.0,1430.0,466.0,415.0,1.0,0.260905,239.24919
3.6,433.32138,275.0,1135.0,371.0,337.0,1.0,0.260905,190.00133
3.7,344.2107,215.0,897.0,295.0,280.0,1.0,0.260905,150.96895
3.8,273.37732,169.0,712.0,235.0,219.0,1.0,0.260905,119.91366
3.9,217.09071,132.0,567.0,187.0,174.0,1.0,0.260905,95.24958
4.0,172.3481,102.0,449.0,148.0,137.0,1.0,0.260905,75.633194
4.1,136.7777,79.0,357.0,118.0,107.0,1.0,0.260905,60.029636
4.2,108.50105,61.0,282.0,94.0,88.0,1.0,0.260905,47.620586
4.3,86.109116,47.0,225.0,75.0,69.0,1.0,0.260905,37.805534
4.4,68.26108,35.0,179.0,59.0,53.0,1.0,0.260905,29.9641
4.5,54.141327,27.0,141.0,47.0,41.0,1.0,0.260905,23.772936
4.6,42.88857,20.0,112.0,37.0,33.0,1.0,0.260905,18.823805
4.7,33.96496,15.0,90.0,30.0,27.0,1.0,0.260905,14.911302
4.8,26.884752,11.0,71.0,23.0,23.0,1.0,0.260905,11.8101225
4.9,21.258802,8.0,56.0,18.0,16.0,1.0,0.260905,9.324855
5.0,16.792881,6.0,45.0,15.0,13.0,1.0,0.260905,7.3780828
5.1,13.245765,4.0,36.0,11.0,10.0,0.9997426,0.260905,5.8242335
5.2,10.428737,3.0,29.0,9.0,7.0,0.9990564,0.260905,4.586318
5.3,8.197855,2.0,23.0,7.0,6.0,0.9961398,0.260905,3.6077633
5.4,6.422346,1.0,19.0,5.0,4.0,0.9876903,0.260905,2.8263779
5.5,5.0063906,0.0,15.0,4.0,3.0,0.9703195,0.260905,2.2013726
5.6,3.884924,0.0,12.0,3.0,2.0,0.93926656,0.260905,1.71083
5.7,2.9945958,0.0,10.0,2.0,2.0,0.88822645,0.260905,1.3183359
5.8,2.2816641,0.0,8.0,2.0,1.0,0.8201587,0.260905,1.0079777
5.9,1.7260133,0.0,6.0,1.0,1.0,0.73463434,0.2607763,0.76405746
6.0,1.343813,0.0,5.0,1.0,0.0,0.6490671,0.26056188,0.5881621
6.1,1.0044607,0.0,4.0,1.0,0.0,0.55436414,0.21758525,0.44906712
6.2,0.7013082,0.0,3.0,0.0,0.0,0.44233325,0.17525199,0.32048038
6.3,0.5244692,0.0,3.0,0.0,0.0,0.35993996,0.14338408,0.24048896
6.4,0.39549646,0.0,2.0,0.0,0.0,0.2871113,0.12464079,0.17688183
6.5,0.2969333,0.0,2.0,0.0,0.0,0.22727858,0.10799914,0.13073128
6.6,0.22749303,0.0,2.0,0.0,0.0,0.18443063,0.0983487,0.10203732
6.7,0.17405105,0.0,1.0,0.0,0.0,0.14578597,0.085781686,0.077503756
6.8,0.13313317,0.0,1.0,0.0,0.0,0.11649153,0.07557367,0.059318036
6.9,0.09856316,0.0,1.0,0.0,0.0,0.089813426,0.061805703,0.04280506
7.0,0.07544499,0.0,1.0,0.0,0.0,0.07021231,0.05189792,0.031867895
7.1,0.061462577,0.0,1.0,0.0,0.0,0.058417328,0.04739438,0.024662234
7.2,0.046793908,0.0,1.0,0.0,0.0,0.045035385,0.039073557,0.017585246
7.3,0.03199657,0.0,1.0,0.0,0.0,0.030881407,0.028093502,0.011451855
7.4,0.027707484,0.0,1.0,0.0,0.0,0.026849668,0.025820287,0.009350204
7.5,0.021188077,0.0,0.0,0.0,0.0,0.020544713,0.020115806,0.00711988
7.6,0.011237401,0.0,0.0,0.0,0.0,0.010937165,0.010808492,0.0037743943
7.7,0.0035170491,0.0,0.0,0.0,0.0,0.0034741582,0.0034312673,0.0012867253
7.8,0.0021016514,0.0,0.0,0.0,0.0,0.0021016514,0.0021016514,7.291443E-4
7.9,0.0010293802,0.0,0.0,0.0,0.0,0.0010293802,0.0010293802,3.4312674E-4
8.0,3.4312674E-4,0.0,0.0,0.0,0.0,3.4312674E-4,3.4312674E-4,4.2890842E-5
8.1,4.2890842E-5,0.0,0.0,0.0,0.0,4.2890842E-5,4.2890842E-5,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
