Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2207.399,1751.0,3978.0,2014.0,1907.0,1.0,0.114811555,1431.3279
2.6,1753.3905,1386.0,3158.0,1601.0,1513.0,1.0,0.114811555,1136.9121
2.7,1392.7625,1095.0,2513.0,1272.0,1212.0,1.0,0.114811555,903.01843
2.8,1106.2999,866.0,1996.0,1011.0,959.0,1.0,0.114811555,717.32
2.9,878.7009,683.0,1588.0,804.0,746.0,1.0,0.114811555,569.7102
3.0,697.9191,538.0,1263.0,639.0,604.0,1.0,0.114811555,452.47183
3.1,554.3573,424.0,1003.0,508.0,471.0,1.0,0.114811555,359.39532
3.2,440.3682,333.0,797.0,404.0,387.0,1.0,0.114811555,285.50568
3.3,349.75375,261.0,633.0,322.0,306.0,1.0,0.114811555,226.76048
3.4,277.76675,205.0,503.0,256.0,245.0,1.0,0.114811555,180.11058
3.5,220.57065,160.0,400.0,203.0,193.0,1.0,0.114811555,143.02464
3.6,175.15567,124.0,318.0,162.0,153.0,1.0,0.114811555,113.587585
3.7,139.09717,97.0,254.0,128.0,121.0,1.0,0.114811555,90.21315
3.8,110.496895,75.0,202.0,102.0,100.0,1.0,0.114811555,71.66877
3.9,87.734924,58.0,161.0,81.0,76.0,1.0,0.114811555,56.904285
4.0,69.64662,44.0,128.0,65.0,64.0,1.0,0.114811555,45.180866
4.1,55.2721,34.0,102.0,51.0,48.0,1.0,0.114811555,35.860577
4.2,43.867237,26.0,82.0,41.0,39.0,1.0,0.114811555,28.46721
4.3,34.801632,19.0,66.0,32.0,29.0,1.0,0.114811555,22.591017
4.4,27.608492,14.0,53.0,26.0,25.0,1.0,0.114811555,17.920189
4.5,21.89569,10.0,43.0,20.0,19.0,1.0,0.114811555,14.20858
4.6,17.335,8.0,35.0,16.0,14.0,1.0,0.114811555,11.250063
4.7,13.73956,5.0,28.0,13.0,11.0,0.9999874,0.114811555,8.914849
4.8,10.882676,4.0,23.0,10.0,9.0,0.99981153,0.114811555,7.0663443
4.9,8.605013,2.0,19.0,8.0,7.0,0.9986683,0.114811555,5.587776
5.0,6.803166,1.0,16.0,6.0,5.0,0.99538946,0.114811555,4.4203267
5.1,5.3707914,1.0,13.0,5.0,4.0,0.9861935,0.114811555,3.4902136
5.2,4.2278767,0.0,11.0,4.0,3.0,0.9672613,0.114811555,2.747073
5.3,3.3212185,0.0,9.0,3.0,2.0,0.93434674,0.114811555,2.155892
5.4,2.6002512,0.0,8.0,2.0,2.0,0.8841206,0.114811555,1.6879271
5.5,2.0267713,0.0,6.0,2.0,1.0,0.816696,0.114811555,1.31549
5.6,1.5752639,0.0,5.0,1.0,1.0,0.73693466,0.114811555,1.0218091
5.7,1.2122865,0.0,4.0,1.0,0.0,0.6457789,0.114811555,0.78668344
5.8,0.92711055,0.0,4.0,1.0,0.0,0.55262566,0.114811555,0.6015578
5.9,0.7059422,0.0,3.0,0.0,0.0,0.46231157,0.11476131,0.45850503
