Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,2707.4277,2388.0,3927.0,2589.0,2539.0,1.0,0.19080986,2131.2568
2.6,2150.6013,1889.0,3126.0,2057.0,2044.0,1.0,0.19080986,1692.9309
2.7,1708.3926,1494.0,2484.0,1635.0,1613.0,1.0,0.19080986,1344.856
2.8,1357.028,1181.0,1976.0,1300.0,1280.0,1.0,0.19080986,1068.2454
2.9,1077.853,933.0,1570.0,1033.0,1016.0,1.0,0.19080986,848.46716
3.0,856.0824,735.0,1249.0,821.0,814.0,1.0,0.19080986,673.8942
3.1,679.9647,579.0,992.0,653.0,643.0,1.0,0.19080986,535.27136
3.2,540.0138,456.0,790.0,519.0,516.0,1.0,0.19080986,425.10858
3.3,428.88705,358.0,628.0,412.0,404.0,1.0,0.19080986,337.6324
3.4,340.61957,281.0,500.0,328.0,319.0,1.0,0.19080986,268.15137
3.5,270.53607,220.0,400.0,260.0,260.0,1.0,0.19080986,212.98299
3.6,214.83937,172.0,318.0,207.0,202.0,1.0,0.19080986,169.13159
3.7,170.55939,134.0,254.0,164.0,162.0,1.0,0.19080986,134.2814
3.8,135.45218,104.0,203.0,131.0,126.0,1.0,0.19080986,106.63401
3.9,107.55012,81.0,162.0,104.0,101.0,1.0,0.19080986,84.66356
4.0,85.37419,62.0,130.0,82.0,79.0,1.0,0.19080986,67.204704
4.1,67.76129,48.0,104.0,66.0,64.0,1.0,0.19080986,53.34643
4.2,53.776653,36.0,83.0,52.0,51.0,1.0,0.19080986,42.345894
4.3,42.660446,28.0,67.0,41.0,39.0,1.0,0.19080986,33.591198
4.4,33.839764,21.0,54.0,33.0,33.0,1.0,0.19080986,26.643826
4.5,26.834425,15.0,44.0,26.0,25.0,1.0,0.19080986,21.131666
4.6,21.264038,11.0,36.0,20.0,20.0,1.0,0.19080986,16.74527
4.7,16.829988,8.0,29.0,16.0,15.0,1.0,0.19080986,13.255106
4.8,13.313134,6.0,24.0,13.0,12.0,0.99998826,0.19080986,10.4836035
4.9,10.527148,4.0,20.0,10.0,10.0,0.9999296,0.19080986,8.287453
5.0,8.319636,3.0,16.0,8.0,7.0,0.9994601,0.19080986,6.5531926
5.1,6.5588965,2.0,14.0,6.0,6.0,0.9972653,0.19080986,5.167101
5.2,5.1572886,1.0,11.0,5.0,4.0,0.9900939,0.19080986,4.0623593
5.3,4.048216,0.0,9.0,4.0,3.0,0.9743427,0.19080986,3.186303
5.4,3.1624413,0.0,8.0,3.0,2.0,0.94416666,0.19080986,2.488439
5.5,2.4654577,0.0,7.0,2.0,2.0,0.8965845,0.19080986,1.9407042
