Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,511.16153,353.0,1092.0,437.0,422.0,1.0,0.010462963,309.19003
2.6,406.1062,277.0,872.0,348.0,325.0,1.0,0.010462963,245.63898
2.7,322.49045,217.0,692.0,277.0,262.0,1.0,0.010462963,195.05519
2.8,256.06842,170.0,550.0,220.0,208.0,1.0,0.010462963,154.88162
2.9,203.40616,132.0,437.0,175.0,164.0,1.0,0.010462963,123.04162
3.0,161.50027,103.0,350.0,139.0,128.0,1.0,0.010462963,97.67792
3.1,128.3262,80.0,278.0,111.0,103.0,1.0,0.010462963,77.61815
3.2,101.97875,62.0,222.0,88.0,84.0,1.0,0.010462963,61.697823
3.3,81.02574,47.0,178.0,70.0,63.0,1.0,0.010462963,48.99148
3.4,64.32653,36.0,141.0,56.0,52.0,1.0,0.010462963,38.891945
3.5,51.063103,27.0,111.0,44.0,41.0,1.0,0.010462963,30.864399
3.6,40.580555,21.0,90.0,35.0,34.0,1.0,0.010462963,24.523796
3.7,32.219677,15.0,71.0,28.0,27.0,1.0,0.010462963,19.47
3.8,25.570232,11.0,58.0,22.0,20.0,1.0,0.010462963,15.459074
3.9,20.302639,8.0,46.0,18.0,16.0,1.0,0.010462963,12.265972
4.0,16.128935,6.0,38.0,14.0,13.0,1.0,0.010462963,9.755741
4.1,12.797361,4.0,30.0,11.0,10.0,0.9998148,0.010462963,7.7403703
4.2,10.15426,3.0,25.0,9.0,8.0,0.99925923,0.010462963,6.145278
4.3,8.055972,2.0,20.0,7.0,6.0,0.99699074,0.010462963,4.8785186
4.4,6.3818517,1.0,17.0,5.0,4.0,0.9903241,0.010462963,3.8594444
4.5,5.0475926,0.0,14.0,4.0,3.0,0.97481483,0.010462963,3.0535648
4.6,3.9968982,0.0,12.0,3.0,3.0,0.9483333,0.010462963,2.4182408
4.7,3.1605556,0.0,10.0,3.0,2.0,0.90578705,0.010462963,1.9149537
4.8,2.502685,0.0,8.0,2.0,1.0,0.84694445,0.010462963,1.5151852
4.9,1.9812037,0.0,7.0,1.0,1.0,0.7774537,0.010462963,1.1956944
5.0,1.5681944,0.0,6.0,1.0,1.0,0.7027778,0.010462963,0.94662035
5.1,1.2369444,0.0,5.0,1.0,0.0,0.62027776,0.010462963,0.7463889
5.2,0.9664352,0.0,4.0,1.0,0.0,0.5361111,0.010462963,0.5862963
