Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,707.9149,455.0,1724.0,582.0,524.0,1.0,0.014479025,371.05304
2.6,562.285,357.0,1373.0,463.0,433.0,1.0,0.014479025,294.69894
2.7,446.58972,281.0,1089.0,369.0,331.0,1.0,0.014479025,234.08017
2.8,354.67676,220.0,866.0,293.0,275.0,1.0,0.014479025,185.91359
2.9,281.70328,173.0,689.0,233.0,217.0,1.0,0.014479025,147.67638
3.0,223.77643,135.0,547.0,185.0,169.0,1.0,0.014479025,117.30622
3.1,177.76262,105.0,436.0,148.0,133.0,1.0,0.014479025,93.19252
3.2,141.2208,81.0,347.0,117.0,107.0,1.0,0.014479025,74.04084
3.3,112.18284,63.0,277.0,93.0,86.0,1.0,0.014479025,58.809647
3.4,89.07448,48.0,221.0,74.0,68.0,1.0,0.014479025,46.702015
3.5,70.73407,37.0,177.0,59.0,52.0,1.0,0.014479025,37.081406
3.6,56.17988,28.0,140.0,47.0,43.0,1.0,0.014479025,29.448593
3.7,44.613125,21.0,113.0,37.0,35.0,1.0,0.014479025,23.38165
3.8,35.421852,16.0,89.0,30.0,28.0,1.0,0.014479025,18.566807
3.9,28.134317,12.0,72.0,24.0,20.0,1.0,0.014479025,14.74111
4.0,22.330595,8.0,58.0,19.0,17.0,1.0,0.014479025,11.70866
4.1,17.729729,6.0,46.0,15.0,13.0,0.99997294,0.014479025,9.295805
4.2,14.072206,4.0,38.0,12.0,10.0,0.99983764,0.014479025,7.3727875
4.3,11.161746,3.0,30.0,9.0,8.0,0.9992558,0.014479025,5.8490663
4.4,8.851354,2.0,25.0,7.0,6.0,0.9971448,0.014479025,4.6371717
4.5,7.019797,1.0,20.0,6.0,5.0,0.99028414,0.014479025,3.680839
4.6,5.5645194,1.0,17.0,5.0,3.0,0.97671175,0.014479025,2.920027
4.7,4.4048715,0.0,14.0,4.0,3.0,0.9512585,0.014479025,2.3148715
4.8,3.4876454,0.0,11.0,3.0,2.0,0.9115968,0.014479025,1.8322463
4.9,2.7548172,0.0,9.0,2.0,1.0,0.8567524,0.014479025,1.4460081
5.0,2.1746144,0.0,8.0,2.0,1.0,0.7903383,0.014479025,1.1438836
5.1,1.7160351,0.0,7.0,1.0,1.0,0.714046,0.014479025,0.9041678
5.2,1.34659,0.0,6.0,1.0,0.0,0.6319621,0.014479025,0.7102977
5.3,1.0532612,0.0,5.0,1.0,0.0,0.5487415,0.014479025,0.5565223
5.4,0.8216103,0.0,4.0,0.0,0.0,0.4671989,0.014479025,0.43512854
5.5,0.63742894,0.0,3.0,0.0,0.0,0.39159676,0.014479025,0.33856562
5.6,0.49215156,0.0,3.0,0.0,0.0,0.32244927,0.014479025,0.26231393
5.7,0.37568337,0.0,2.0,0.0,0.0,0.261908,0.014479025,0.20166442
5.8,0.28292286,0.0,2.0,0.0,0.0,0.20779432,0.014479025,0.15254398
5.9,0.21135318,0.0,2.0,0.0,0.0,0.16251692,0.014479025,0.11503383
6.0,0.15875508,0.0,1.0,0.0,0.0,0.12652233,0.014465494,0.085981056
6.1,0.121989176,0.0,1.0,0.0,0.0,0.100636,0.013815967,0.0664276
6.2,0.090040594,0.0,1.0,0.0,0.0,0.07696888,0.011799729,0.049296346
6.3,0.06656292,0.0,1.0,0.0,0.0,0.05836265,0.009512856,0.036441136
6.4,0.04907984,0.0,1.0,0.0,0.0,0.044100136,0.008687415,0.026833558
6.5,0.036116373,0.0,1.0,0.0,0.0,0.032909337,0.008010825,0.019783491
6.6,0.026860623,0.0,1.0,0.0,0.0,0.025006765,0.0075507443,0.014465494
6.7,0.02,0.0,0.0,0.0,0.0,0.018836265,0.006779432,0.010487145
6.8,0.014492557,0.0,0.0,0.0,0.0,0.013788904,0.005764547,0.0074424897
6.9,0.010433017,0.0,0.0,0.0,0.0,0.010067659,0.0048308526,0.005277402
7.0,0.0071853856,0.0,0.0,0.0,0.0,0.007023004,0.0037889038,0.003504736
7.1,0.0053856564,0.0,0.0,0.0,0.0,0.0052503385,0.0032341,0.002571042
7.2,0.0037618403,0.0,0.0,0.0,0.0,0.0036806494,0.0025439784,0.001759134
7.3,0.0023410013,0.0,0.0,0.0,0.0,0.0023004059,0.0017726658,0.0010960757
7.4,0.0018809201,0.0,0.0,0.0,0.0,0.0018538566,0.0015967523,8.9309877E-4
7.5,0.0012719892,0.0,0.0,0.0,0.0,0.0012584574,0.0012313938,5.683356E-4
7.6,7.7131257E-4,0.0,0.0,0.0,0.0,7.577808E-4,7.44249E-4,3.788904E-4
7.7,3.112314E-4,0.0,0.0,0.0,0.0,3.112314E-4,2.976996E-4,1.35318E-4
7.8,1.6238159E-4,0.0,0.0,0.0,0.0,1.6238159E-4,1.488498E-4,8.1190796E-5
7.9,6.7659E-5,0.0,0.0,0.0,0.0,6.7659E-5,6.7659E-5,2.70636E-5
8.0,1.35318E-5,0.0,0.0,0.0,0.0,1.35318E-5,1.35318E-5,1.35318E-5
8.1,1.35318E-5,0.0,0.0,0.0,0.0,1.35318E-5,1.35318E-5,1.35318E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
