Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,281.1028,208.0,503.0,253.0,244.0,1.0,0.0116,206.13449
2.6,223.29218,162.0,400.0,201.0,195.0,1.0,0.0116,163.7577
2.7,177.3811,127.0,318.0,160.0,154.0,1.0,0.0116,130.08139
2.8,140.88365,98.0,254.0,127.0,121.0,1.0,0.0116,103.31795
2.9,111.9075,76.0,202.0,101.0,97.0,1.0,0.0116,82.0681
3.0,88.89288,59.0,162.0,81.0,75.0,1.0,0.0116,65.18632
3.1,70.59983,45.0,129.0,64.0,62.0,1.0,0.0116,51.77215
3.2,56.06048,34.0,103.0,51.0,49.0,1.0,0.0116,41.10955
3.3,44.52616,26.0,83.0,40.0,39.0,1.0,0.0116,32.65429
3.4,35.36386,20.0,66.0,32.0,31.0,1.0,0.0116,25.93158
3.5,28.09242,15.0,54.0,26.0,24.0,1.0,0.0116,20.59583
3.6,22.30082,11.0,43.0,20.0,19.0,1.0,0.0116,16.34848
3.7,17.70947,8.0,35.0,16.0,15.0,1.0,0.0116,12.98323
3.8,14.06638,6.0,29.0,13.0,12.0,0.99997,0.0116,10.31298
3.9,11.16458,4.0,23.0,10.0,9.0,0.99985,0.0116,8.18726
4.0,8.85513,3.0,19.0,8.0,7.0,0.99913,0.0116,6.49567
4.1,7.02817,2.0,16.0,6.0,5.0,0.99656,0.0116,5.15558
4.2,5.58561,1.0,13.0,5.0,4.0,0.9893,0.0116,4.09571
4.3,4.43728,0.0,11.0,4.0,3.0,0.97284,0.0116,3.25486
4.4,3.52236,0.0,9.0,3.0,2.0,0.94433,0.0116,2.58287
4.5,2.79279,0.0,8.0,2.0,2.0,0.90102,0.0116,2.04879
4.6,2.21538,0.0,7.0,2.0,1.0,0.8415,0.0116,1.62453
4.7,1.75618,0.0,6.0,1.0,1.0,0.76956,0.0116,1.28737
4.8,1.39374,0.0,5.0,1.0,1.0,0.69066,0.0116,1.02118
4.9,1.10283,0.0,4.0,1.0,0.0,0.60786,0.0116,0.80751
5.0,0.87183,0.0,4.0,1.0,0.0,0.52561,0.0116,0.63988
5.1,0.68931,0.0,3.0,0.0,0.0,0.44731,0.0116,0.50627
5.2,0.54312,0.0,3.0,0.0,0.0,0.37505,0.0116,0.3993
5.3,0.42903,0.0,2.0,0.0,0.0,0.31138,0.0116,0.31533
5.4,0.33647,0.0,2.0,0.0,0.0,0.25546,0.0116,0.2471
5.5,0.26412,0.0,2.0,0.0,0.0,0.2086,0.0116,0.19464
5.6,0.20641,0.0,2.0,0.0,0.0,0.16844,0.0116,0.15205
5.7,0.16027,0.0,1.0,0.0,0.0,0.13444,0.0116,0.11783
5.8,0.12335,0.0,1.0,0.0,0.0,0.10588,0.0116,0.09073
5.9,0.09455,0.0,1.0,0.0,0.0,0.08312,0.0116,0.07006
6.0,0.07484,0.0,1.0,0.0,0.0,0.06697,0.0116,0.05531
6.1,0.05813,0.0,1.0,0.0,0.0,0.05299,0.00925,0.04337
6.2,0.04365,0.0,1.0,0.0,0.0,0.04074,0.00688,0.03299
6.3,0.03264,0.0,1.0,0.0,0.0,0.03063,0.00543,0.02467
6.4,0.02423,0.0,0.0,0.0,0.0,0.02287,0.00462,0.01828
6.5,0.01751,0.0,0.0,0.0,0.0,0.01668,0.00383,0.01318
6.6,0.01289,0.0,0.0,0.0,0.0,0.01236,0.00352,0.00958
6.7,0.00957,0.0,0.0,0.0,0.0,0.00915,0.00309,0.00703
6.8,0.00711,0.0,0.0,0.0,0.0,0.0068,0.00286,0.00511
6.9,0.00506,0.0,0.0,0.0,0.0,0.00489,0.00245,0.00358
7.0,0.0038,0.0,0.0,0.0,0.0,0.00372,0.00225,0.00271
7.1,0.00301,0.0,0.0,0.0,0.0,0.00295,0.00213,0.00206
7.2,0.00231,0.0,0.0,0.0,0.0,0.00226,0.00181,0.00151
7.3,0.00149,0.0,0.0,0.0,0.0,0.00146,0.00122,9.2E-4
7.4,0.00124,0.0,0.0,0.0,0.0,0.00122,0.00111,7.6E-4
7.5,0.001,0.0,0.0,0.0,0.0,9.8E-4,9.2E-4,5.7E-4
7.6,6.4E-4,0.0,0.0,0.0,0.0,6.3E-4,6.1E-4,3.3E-4
7.7,1.9E-4,0.0,0.0,0.0,0.0,1.8E-4,1.6E-4,1.1E-4
7.8,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.0E-4,8.0E-5
7.9,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,4.0E-5
8.0,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,3.0E-5
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
