Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,530.54443,352.0,1203.0,440.0,415.0,1.0,0.02378,309.29913
2.6,421.38345,277.0,954.0,350.0,318.0,1.0,0.02378,245.67908
2.7,334.70584,217.0,758.0,278.0,257.0,1.0,0.02378,195.14049
2.8,265.85577,170.0,603.0,221.0,209.0,1.0,0.02378,154.992
2.9,211.17899,132.0,480.0,176.0,166.0,1.0,0.02378,123.12645
3.0,167.75075,103.0,383.0,140.0,129.0,1.0,0.02378,97.79283
3.1,133.22789,80.0,303.0,112.0,108.0,1.0,0.02378,77.66644
3.2,105.8085,62.0,242.0,89.0,81.0,1.0,0.02378,61.67473
3.3,84.05301,47.0,194.0,71.0,65.0,1.0,0.02378,48.99224
3.4,66.76288,36.0,154.0,56.0,52.0,1.0,0.02378,38.91634
3.5,53.04011,27.0,123.0,45.0,40.0,1.0,0.02378,30.90883
3.6,42.11975,21.0,99.0,36.0,32.0,1.0,0.02378,24.53908
3.7,33.44608,15.0,79.0,28.0,27.0,1.0,0.02378,19.48814
3.8,26.56326,11.0,63.0,22.0,20.0,1.0,0.02378,15.48244
3.9,21.09544,8.0,51.0,18.0,15.0,1.0,0.02378,12.29502
4.0,16.73711,6.0,41.0,14.0,13.0,0.99997,0.02378,9.75669
4.1,13.28007,4.0,33.0,11.0,10.0,0.9998,0.02378,7.7397
4.2,10.54033,3.0,27.0,9.0,7.0,0.99918,0.02378,6.14402
4.3,8.36851,2.0,22.0,7.0,6.0,0.99683,0.02378,4.88214
4.4,6.64288,1.0,18.0,5.0,5.0,0.99064,0.02378,3.87371
4.5,5.2729,1.0,15.0,4.0,3.0,0.97706,0.02378,3.07655
4.6,4.18337,0.0,12.0,3.0,2.0,0.95022,0.02378,2.44082
4.7,3.31601,0.0,10.0,3.0,2.0,0.90859,0.02378,1.93518
4.8,2.62685,0.0,9.0,2.0,1.0,0.85336,0.02378,1.53366
4.9,2.07722,0.0,7.0,2.0,1.0,0.78537,0.02378,1.21212
5.0,1.64196,0.0,6.0,1.0,1.0,0.70846,0.02378,0.95913
5.1,1.29622,0.0,5.0,1.0,0.0,0.62716,0.02378,0.7579
5.2,1.02409,0.0,4.0,1.0,0.0,0.54512,0.02378,0.59995
5.3,0.80809,0.0,4.0,0.0,0.0,0.4657,0.02378,0.47385
5.4,0.63484,0.0,3.0,0.0,0.0,0.39274,0.02378,0.37202
5.5,0.49792,0.0,3.0,0.0,0.0,0.32778,0.02378,0.29269
5.6,0.38911,0.0,2.0,0.0,0.0,0.26994,0.02378,0.22881
5.7,0.30163,0.0,2.0,0.0,0.0,0.21986,0.02378,0.17738
5.8,0.23166,0.0,2.0,0.0,0.0,0.17606,0.02378,0.13644
5.9,0.17776,0.0,2.0,0.0,0.0,0.14077,0.02377,0.10542
6.0,0.14127,0.0,1.0,0.0,0.0,0.11512,0.02376,0.08347
6.1,0.10936,0.0,1.0,0.0,0.0,0.09203,0.01933,0.06566
6.2,0.0814,0.0,1.0,0.0,0.0,0.07103,0.01458,0.04985
6.3,0.06114,0.0,1.0,0.0,0.0,0.05429,0.01169,0.03736
6.4,0.04558,0.0,1.0,0.0,0.0,0.04074,0.00974,0.0278
6.5,0.03346,0.0,1.0,0.0,0.0,0.03032,0.00818,0.02022
6.6,0.02513,0.0,0.0,0.0,0.0,0.02317,0.00759,0.01485
6.7,0.01886,0.0,0.0,0.0,0.0,0.01735,0.00664,0.0111
6.8,0.01395,0.0,0.0,0.0,0.0,0.01299,0.0059,0.00803
6.9,0.01006,0.0,0.0,0.0,0.0,0.00956,0.00506,0.00582
7.0,0.0075,0.0,0.0,0.0,0.0,0.00724,0.00453,0.0043
7.1,0.00589,0.0,0.0,0.0,0.0,0.00569,0.0043,0.00313
7.2,0.0045,0.0,0.0,0.0,0.0,0.00439,0.00364,0.00233
7.3,0.00286,0.0,0.0,0.0,0.0,0.0028,0.00243,0.00138
7.4,0.00241,0.0,0.0,0.0,0.0,0.00237,0.0022,0.00114
7.5,0.00182,0.0,0.0,0.0,0.0,0.0018,0.00174,8.3E-4
7.6,0.00114,0.0,0.0,0.0,0.0,0.00113,0.00111,4.7E-4
7.7,3.3E-4,0.0,0.0,0.0,0.0,3.2E-4,3.0E-4,1.4E-4
7.8,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,1.9E-4,1.0E-4
7.9,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,5.0E-5
8.0,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,3.0E-5
8.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
