Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,100.20681,76.0,134.0,97.0,95.0,1.0,0.0039,90.52779
2.6,79.61421,59.0,108.0,77.0,76.0,1.0,0.0039,71.92461
2.7,63.2446,45.0,87.0,61.0,59.0,1.0,0.0039,57.13899
2.8,50.2286,35.0,71.0,49.0,47.0,1.0,0.0039,45.38462
2.9,39.90048,26.0,57.0,39.0,37.0,1.0,0.0039,36.04737
3.0,31.70489,20.0,47.0,31.0,31.0,1.0,0.0039,28.63997
3.1,25.18629,15.0,38.0,24.0,24.0,1.0,0.0039,22.74865
3.2,20.00105,11.0,32.0,19.0,18.0,1.0,0.0039,18.06342
3.3,15.88445,8.0,26.0,15.0,14.0,1.0,0.0039,14.34624
3.4,12.61224,6.0,21.0,12.0,12.0,1.0,0.0039,11.39168
3.5,10.01979,4.0,18.0,10.0,9.0,0.99994,0.0039,9.04757
3.6,7.95181,3.0,15.0,8.0,7.0,0.99937,0.0039,7.1793
3.7,6.31302,2.0,13.0,6.0,5.0,0.99714,0.0039,5.70151
3.8,5.01463,1.0,11.0,5.0,4.0,0.99045,0.0039,4.52892
3.9,3.97836,1.0,9.0,4.0,3.0,0.97519,0.0039,3.59256
4.0,3.15618,0.0,8.0,3.0,3.0,0.94752,0.0039,2.85159
4.1,2.50493,0.0,6.0,2.0,2.0,0.90383,0.0039,2.26341
4.2,1.99129,0.0,6.0,2.0,1.0,0.84551,0.0039,1.7987
4.3,1.58177,0.0,5.0,1.0,1.0,0.7727,0.0039,1.42934
4.4,1.25442,0.0,4.0,1.0,1.0,0.69195,0.0039,1.13382
4.5,0.99304,0.0,4.0,1.0,0.0,0.60804,0.0039,0.8978
4.6,0.78718,0.0,3.0,1.0,0.0,0.52503,0.0039,0.71141
4.7,0.62324,0.0,3.0,0.0,0.0,0.44534,0.0039,0.56334
4.8,0.49361,0.0,2.0,0.0,0.0,0.37344,0.0039,0.44601
4.9,0.3898,0.0,2.0,0.0,0.0,0.30965,0.0039,0.35214
5.0,0.30776,0.0,2.0,0.0,0.0,0.25446,0.0039,0.2783
5.1,0.24339,0.0,2.0,0.0,0.0,0.20785,0.0039,0.22018
5.2,0.19211,0.0,1.0,0.0,0.0,0.16848,0.0039,0.17401
5.3,0.15113,0.0,1.0,0.0,0.0,0.13519,0.0039,0.13689
5.4,0.11852,0.0,1.0,0.0,0.0,0.10786,0.0039,0.10722
5.5,0.09312,0.0,1.0,0.0,0.0,0.0861,0.0039,0.08422
5.6,0.07309,0.0,1.0,0.0,0.0,0.06849,0.0039,0.06599
5.7,0.056,0.0,1.0,0.0,0.0,0.05291,0.0039,0.05049
5.8,0.04325,0.0,1.0,0.0,0.0,0.04134,0.0039,0.03913
5.9,0.03291,0.0,1.0,0.0,0.0,0.03162,0.0039,0.02976
6.0,0.02605,0.0,1.0,0.0,0.0,0.02515,0.0039,0.02352
6.1,0.02019,0.0,0.0,0.0,0.0,0.01962,0.00308,0.01834
6.2,0.01523,0.0,0.0,0.0,0.0,0.01494,0.00223,0.01389
6.3,0.01134,0.0,0.0,0.0,0.0,0.0111,0.00164,0.01038
6.4,0.00848,0.0,0.0,0.0,0.0,0.00837,0.00146,0.0078
6.5,0.0061,0.0,0.0,0.0,0.0,0.00603,0.00117,0.00564
6.6,0.0043,0.0,0.0,0.0,0.0,0.00424,0.00109,0.00395
6.7,0.00313,0.0,0.0,0.0,0.0,0.00308,9.7E-4,0.00288
6.8,0.00238,0.0,0.0,0.0,0.0,0.00233,9.2E-4,0.00215
6.9,0.00178,0.0,0.0,0.0,0.0,0.00177,8.5E-4,0.00159
7.0,0.00135,0.0,0.0,0.0,0.0,0.00135,7.9E-4,0.00121
7.1,0.00108,0.0,0.0,0.0,0.0,0.00108,7.5E-4,9.4E-4
7.2,8.2E-4,0.0,0.0,0.0,0.0,8.2E-4,6.4E-4,7.1E-4
7.3,4.5E-4,0.0,0.0,0.0,0.0,4.5E-4,3.6E-4,3.7E-4
7.4,3.7E-4,0.0,0.0,0.0,0.0,3.7E-4,3.3E-4,3.1E-4
7.5,2.8E-4,0.0,0.0,0.0,0.0,2.8E-4,2.7E-4,2.2E-4
7.6,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,2.0E-4,1.7E-4
7.7,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,5.0E-5,6.0E-5
7.8,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,3.0E-5,4.0E-5
7.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.0,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
