
X-Axis: Magnitude
Y-Axis: 1 Year Cumulative Number
Number of Data Sets: 9


DATASET #1

     Name: Mean
   Points: 66
     Info: 

Data[x,y]:
3.6	  41.0
3.7	  32.0
3.8	  27.0
3.9	  21.0
4.0	  16.0
4.1	  14.0
4.2	  10.0
4.3	  8.0
4.4	  6.0
4.5	  5.0
4.6	  3.0
4.7	  3.0
4.8	  2.0
4.9	  1.0
5.0	  1.0
5.1	  1.0
5.2	  0.0
5.3	  0.0
5.4	  0.0
5.5	  0.0
5.6	  0.0
5.7	  0.0
5.8	  0.0
5.9	  0.0
6.0	  0.0
6.1	  0.0
6.2	  0.0
6.3	  0.0
6.4	  0.0
6.5	  0.0
6.6	  0.0
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #6

     Name: 1 yr Prob
   Points: 66
     Info: 

Data[x,y]:
2.5	  1.0
2.6	  1.0
2.7	  1.0
2.8	  1.0
2.9	  1.0
3.0	  1.0
3.1	  1.0
3.2	  1.0
3.3	  1.0
3.4	  1.0
3.5	  1.0
3.6	  1.0
3.7	  1.0
3.8	  1.0
3.9	  1.0
4.0	  1.0
4.1	  1.0
4.2	  0.99991
4.3	  0.99923
4.4	  0.99704
4.5	  0.9911
4.6	  0.97671
4.7	  0.95107
4.8	  0.91155
4.9	  0.85815
5.0	  0.79198
5.1	  0.71666
5.2	  0.63553
5.3	  0.55371
5.4	  0.47477
5.5	  0.40226
5.6	  0.3361
5.7	  0.27677
5.8	  0.22477
5.9	  0.18178
6.0	  0.14966
6.1	  0.12064
6.2	  0.09342
6.3	  0.07129
6.4	  0.05397
6.5	  0.0402
6.6	  0.03117
6.7	  0.02347
6.8	  0.01775
6.9	  0.01327
7.0	  0.01025
7.1	  0.00824
7.2	  0.00644
7.3	  0.00417
7.4	  0.0036
7.5	  0.00261
7.6	  0.00164
7.7	  4.8E-4
7.8	  3.0E-4
7.9	  1.1E-4
8.0	  4.0E-5
8.1	  2.0E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #7

Name: 95% Conf
Num Points: 66
Info: 

X, Y Data:
2.5	1.0	[1.0	1.0]
2.6	1.0	[1.0	1.0]
2.7	1.0	[1.0	1.0]
2.8	1.0	[1.0	1.0]
2.9	1.0	[1.0	1.0]
3.0	1.0	[1.0	1.0]
3.1	1.0	[1.0	1.0]
3.2	1.0	[1.0	1.0]
3.3	1.0	[1.0	1.0]
3.4	1.0	[1.0	1.0]
3.5	1.0	[1.0	1.0]
3.6	1.0	[1.0	1.0]
3.7	1.0	[1.0	1.0]
3.8	1.0	[1.0	1.0]
3.9	1.0	[1.0	1.0]
4.0	1.0	[1.0	1.0]
4.1	1.0	[1.0	1.0]
4.2	0.99991	[0.99982244	0.9999561]
4.3	0.99923	[0.99903226	0.9993883]
4.4	0.99704	[0.99667835	0.99736285]
4.5	0.9911	[0.99049354	0.9916684]
4.6	0.97671	[0.97575164	0.97763157]
4.7	0.95107	[0.9497105	0.9523947]
4.8	0.91155	[0.9097692	0.9132991]
4.9	0.85815	[0.8559687	0.8603037]
5.0	0.79198	[0.789448	0.7944895]
5.1	0.71666	[0.7138537	0.7194496]
5.2	0.63553	[0.6325368	0.63851273]
5.3	0.55371	[0.55062187	0.556794]
5.4	0.47477	[0.47167096	0.477871]
5.5	0.40226	[0.39921957	0.40530795]
5.6	0.3361	[0.33317354	0.33903906]
5.7	0.27677	[0.2740006	0.27955657]
5.8	0.22477	[0.22218835	0.22737283]
5.9	0.18178	[0.1793969	0.1841876]
6.0	0.14966	[0.1474574	0.15188958]
6.1	0.12064	[0.118630834	0.122678384]
6.2	0.09342	[0.09162687	0.09524445]
6.3	0.07129	[0.06970665	0.07290639]
6.4	0.05397	[0.052581612	0.05539278]
6.5	0.0402	[0.038995158	0.04144031]
6.6	0.03117	[0.030105883	0.032270305]
6.7	0.02347	[0.022544913	0.024431894]
6.8	0.01775	[0.016945044	0.018592233]
6.9	0.01327	[0.012574361	0.014003297]
7.0	0.01025	[0.009639411	0.010898517]
7.1	0.00824	[0.0076934486	0.00882467]
7.2	0.00644	[0.0059580104	0.0069602914]
7.3	0.00417	[0.0037844314	0.0045941393]
7.4	0.0036	[0.0032426296	0.0039960216]
7.5	0.00261	[0.002307604	0.0029512132]
7.6	0.00164	[0.0014030039	0.0019160457]
7.7	4.8E-4	[3.5778355E-4	6.419936E-4]
7.8	3.0E-4	[2.060413E-4	4.3411064E-4]
7.9	1.1E-4	[5.7856672E-5	2.0338313E-4]
8.0	4.0E-5	[1.2813544E-5	1.10003224E-4]
8.1	2.0E-5	[3.4641096E-6	8.066479E-5]
8.2	0.0	[0.0	4.7892154E-5]
8.3	0.0	[0.0	4.7892154E-5]
8.4	0.0	[0.0	0.0]
8.5	0.0	[0.0	0.0]
8.6	0.0	[0.0	0.0]
8.7	0.0	[0.0	0.0]
8.8	0.0	[0.0	0.0]
8.9	0.0	[0.0	0.0]
9.0	0.0	[0.0	0.0]



DATASET #8

     Name: Supra
   Points: 66
     Info: 

Data[x,y]:
2.5	  0.03458
2.6	  0.03458
2.7	  0.03458
2.8	  0.03458
2.9	  0.03458
3.0	  0.03458
3.1	  0.03458
3.2	  0.03458
3.3	  0.03458
3.4	  0.03458
3.5	  0.03458
3.6	  0.03458
3.7	  0.03458
3.8	  0.03458
3.9	  0.03458
4.0	  0.03458
4.1	  0.03458
4.2	  0.03458
4.3	  0.03458
4.4	  0.03458
4.5	  0.03458
4.6	  0.03458
4.7	  0.03458
4.8	  0.03458
4.9	  0.03458
5.0	  0.03458
5.1	  0.03458
5.2	  0.03458
5.3	  0.03458
5.4	  0.03458
5.5	  0.03458
5.6	  0.03458
5.7	  0.03458
5.8	  0.03458
5.9	  0.03457
6.0	  0.03455
6.1	  0.02813
6.2	  0.02147
6.3	  0.01734
6.4	  0.0145
6.5	  0.01208
6.6	  0.01111
6.7	  0.00973
6.8	  0.00864
6.9	  0.00748
7.0	  0.00676
7.1	  0.00642
7.2	  0.00545
7.3	  0.00369
7.4	  0.00336
7.5	  0.00254
7.6	  0.00162
7.7	  4.6E-4
7.8	  2.8E-4
7.9	  1.1E-4
8.0	  4.0E-5
8.1	  2.0E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #9

     Name: Primary
   Points: 66
     Info: 

Data[x,y]:
2.5	  371.03882
2.6	  294.71002
2.7	  234.08743
2.8	  185.9244
2.9	  147.6816
3.0	  117.30487
3.1	  93.16488
3.2	  73.98242
3.3	  58.76306
3.4	  46.67047
3.5	  37.06409
3.6	  29.42694
3.7	  23.36984
3.8	  18.56437
3.9	  14.74026
4.0	  11.69737
4.1	  9.28209
4.2	  7.36969
4.3	  5.85661
4.4	  4.64586
4.5	  3.68876
4.6	  2.92589
4.7	  2.32015
4.8	  1.83809
4.9	  1.45305
5.0	  1.15028
5.1	  0.90928
5.2	  0.71848
5.3	  0.56702
5.4	  0.44485
5.5	  0.34967
5.6	  0.27309
5.7	  0.21199
5.8	  0.16339
5.9	  0.12633
6.0	  0.10007
6.1	  0.07882
6.2	  0.05978
6.3	  0.0446
6.4	  0.03313
6.5	  0.02399
6.6	  0.0178
6.7	  0.01318
6.8	  0.00946
6.9	  0.00692
7.0	  0.00517
7.1	  0.00378
7.2	  0.00276
7.3	  0.00168
7.4	  0.0014
7.5	  0.001
7.6	  5.9E-4
7.7	  1.7E-4
7.8	  1.0E-4
7.9	  5.0E-5
8.0	  3.0E-5
8.1	  1.0E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


